,CIK,TokenCount,TotalProportion
10K/1017303-10-K-20190318.txt,1017303,81114.0,0.0
10K/1017480-10-K-20190418.txt,1017480,88346.0,0.0
10K/1017491-10-K-20190328.txt,1017491,109584.0,3.650168e-05
10K/1017655-10-K-20190401.txt,1017655,58498.0,6.837841e-05
10K/1017673-10-K-20190301.txt,1017673,65613.0,1.5240882e-05
10K/101778-10-K-20190221.txt,101778,210436.0,9.504077e-06
10K/1018164-10-K-20190314.txt,1018164,120875.0,8.273009e-06
10K/1018254-10-K-20190219.txt,1018254,291875.0,3.4261243e-06
10K/101829-10-K-20190207.txt,101829,225703.0,4.430601e-06
10K/101830-10-K-20190529.txt,101830,237711.0,1.2620367e-05
10K/1018399-10-K-20190313.txt,1018399,383010.0,7.832694e-06
10K/1018724-10-K-20190201.txt,1018724,112987.0,2.6551726e-05
10K/1018840-10-K-20190401.txt,1018840,131243.0,3.809727e-05
10K/1018963-10-K-20190228.txt,1018963,189425.0,7.390788e-05
10K/1018979-10-K-20190228.txt,1018979,128944.0,0.0
10K/1019034-10-K-20190401.txt,1019034,82370.0,1.2140343e-05
10K/1019671-10-K-20190412.txt,1019671,108086.0,2.7755676e-05
10K/1019695-10-K-20190307.txt,1019695,303579.0,3.2940354e-06
10K/1019737-10-K-20190228.txt,1019737,115224.0,2.6036243e-05
10K/1019787-10-K-20190326.txt,1019787,68801.0,0.0
10K/101984-10-K-20190315.txt,101984,141843.0,1.4100096e-05
10K/1019849-10-K-20190222.txt,1019849,152797.0,0.0
10K/1020214-10-K-20190227.txt,1020214,141741.0,0.00023987413
10K/102037-10-K-20190524.txt,102037,197302.0,0.0
10K/1020569-10-K-20190214.txt,1020569,267263.0,0.0
10K/1020710-10-K-20190308.txt,1020710,104900.0,0.0
10K/1020859-10-K-20191001.txt,1020859,227833.0,4.38918e-05
10K/102109-10-K-20190715.txt,102109,42755.0,0.0
10K/1021162-10-K-20190523.txt,1021162,821566.0,6.0859384e-06
10K/1021270-10-K-20190304.txt,1021270,86161.0,1.1606179e-05
10K/1021435-10-K-20190401.txt,1021435,61754.0,8.096641e-05
10K/1021561-10-K-20190214.txt,1021561,150603.0,3.319987e-05
10K/1021604-10-K-20190325.txt,1021604,98337.0,0.0
10K/1021635-10-K-20190221.txt,1021635,195673.0,3.0663403e-05
10K/1021860-10-K-20190214.txt,1021860,120481.0,0.0
10K/1022079-10-K-20190221.txt,1022079,153534.0,0.000117237876
10K/102212-10-K-20190228.txt,102212,242639.0,0.0
10K/1022321-10-K-20190228.txt,1022321,194317.0,1.02924605e-05
10K/1022344-10-K-20190222.txt,1022344,264873.0,3.7753941e-06
10K/1022408-10-K-20190523.txt,1022408,110205.0,0.0
10K/1022646-10-K-20190308.txt,1022646,186157.0,5.37181e-06
10K/1022652-10-K-20190312.txt,1022652,115085.0,4.3446147e-05
10K/1022671-10-K-20190227.txt,1022671,127140.0,2.3596036e-05
10K/1022899-10-K-20190329.txt,1022899,56178.0,3.5601126e-05
10K/1023024-10-K-20190227.txt,1023024,185391.0,2.1576021e-05
10K/1023128-10-K-20190225.txt,1023128,119405.0,0.0
10K/1023198-10-K-20191119.txt,1023198,8474.0,0.0
10K/1023298-10-K-20190401.txt,1023298,56302.0,0.0
10K/1023313-10-K-20190308.txt,1023313,173768.0,5.7547995e-06
10K/1023364-10-K-20190307.txt,1023364,97520.0,0.0
10K/1023458-10-K-20190329.txt,1023458,31582.0,0.0
10K/1023459-10-K-20191113.txt,1023459,71839.0,0.0
10K/1023731-10-K-20190521.txt,1023731,119705.0,0.0
10K/1023844-10-K-20191230.txt,1023844,121250.0,8.247423e-06
10K/1023860-10-K-20190315.txt,1023860,234998.0,4.255355e-06
10K/1023994-10-K-20190329.txt,1023994,112050.0,4.4622935e-05
10K/1024095-10-K-20190822.txt,1024095,515913.0,0.0
10K/1024305-10-K-20190828.txt,1024305,316326.0,1.5806478e-05
10K/1024478-10-K-20191112.txt,1024478,214139.0,1.8679455e-05
10K/1024725-10-K-20190318.txt,1024725,1164751.0,8.585526e-07
10K/1024795-10-K-20190226.txt,1024795,108546.0,1.8425368e-05
10K/1025362-10-K-20190325.txt,1025362,95691.0,0.0
10K/1025378-10-K-20190225.txt,1025378,292863.0,0.0
10K/10254-10-K-20190312.txt,10254,131699.0,0.0
10K/1025771-10-K-20190326.txt,1025771,29683.0,0.0
10K/1025835-10-K-20190222.txt,1025835,170597.0,0.0
10K/1025953-10-K-20190328.txt,1025953,70912.0,0.0
10K/1025996-10-K-20190215.txt,1025996,228324.0,0.0
10K/1026214-10-K-20190214.txt,1026214,687571.0,2.9087905e-06
10K/1026655-10-K-20190318.txt,1026655,101305.0,9.871181e-06
10K/102729-10-K-20190227.txt,102729,167988.0,0.0
10K/102752-10-K-20190307.txt,102752,81524.0,0.0
10K/1027838-10-K-20190228.txt,1027838,114800.0,0.000104529616
10K/1028918-10-K-20190301.txt,1028918,194215.0,0.0
10K/1028954-10-K-20190318.txt,1028954,169674.0,0.0
10K/1029125-10-K-20190322.txt,1029125,70931.0,2.8196417e-05
10K/1029142-10-K-20190227.txt,1029142,95880.0,0.00095953274
10K/1029199-10-K-20190228.txt,1029199,123381.0,8.104976e-06
10K/1029730-10-K-20190315.txt,1029730,138565.0,0.0
10K/1029744-10-K-20190315.txt,1029744,113679.0,2.6390098e-05
10K/1029744-10-K-20191219.txt,1029744,127397.0,3.1397914e-05
10K/1029800-10-K-20190111.txt,1029800,115280.0,0.0
10K/1029831-10-K-20190328.txt,1029831,113077.0,8.843532e-06
10K/1030192-10-K-20190401.txt,1030192,124387.0,8.039426e-06
10K/1030469-10-K-20190308.txt,1030469,252154.0,0.0
10K/1031093-10-K-20190116.txt,1031093,73227.0,0.0
10K/1031203-10-K-20190219.txt,1031203,168232.0,0.0
10K/1031235-10-K-20190401.txt,1031235,61295.0,4.894363e-05
10K/1031296-10-K-20190219.txt,1031296,302021.0,0.0
10K/1031316-10-K-20190212.txt,1031316,61013.0,0.0
10K/103145-10-K-20190225.txt,103145,123348.0,4.053572e-05
10K/1031623-10-K-20190301.txt,1031623,99553.0,5.0224502e-05
10K/1032033-10-K-20190228.txt,1032033,215388.0,0.0
10K/1032208-10-K-20190226.txt,1032208,651560.0,1.5347781e-06
10K/1032220-10-K-20191126.txt,1032220,150849.0,1.3258292e-05
10K/10329-10-K-20190117.txt,10329,99644.0,0.0
10K/1032975-10-K-20190517.txt,1032975,205067.0,1.4629365e-05
10K/1033012-10-K-20190228.txt,1033012,214929.0,0.0
10K/1033128-10-K-20190220.txt,1033128,185655.0,0.0
10K/103379-10-K-20190524.txt,103379,281668.0,7.100558e-06
10K/1033905-10-K-20190226.txt,1033905,108235.0,0.0004989144
10K/1034054-10-K-20190228.txt,1034054,142157.0,0.0
10K/1034563-10-K-20190301.txt,1034563,254258.0,7.866026e-06
10K/1034592-10-K-20190328.txt,1034592,116587.0,0.0
10K/1034594-10-K-20190308.txt,1034594,156914.0,0.0
10K/1034670-10-K-20190221.txt,1034670,160213.0,0.0
10K/1034760-10-K-20190322.txt,1034760,79321.0,0.00012607002
10K/1034842-10-K-20190228.txt,1034842,131020.0,1.5264844e-05
10K/1035002-10-K-20190228.txt,1035002,169778.0,4.1230312e-05
10K/1035092-10-K-20190315.txt,1035092,136544.0,0.0
10K/1035201-10-K-20190228.txt,1035201,130851.0,1.528456e-05
10K/1035216-10-K-20190228.txt,1035216,263569.0,0.0
10K/1035267-10-K-20190204.txt,1035267,133667.0,0.00010473789
10K/1035354-10-K-20190314.txt,1035354,112791.0,9.752551e-05
10K/1035443-10-K-20190205.txt,1035443,4731542.0,4.8609945e-06
10K/1035688-10-K-20190221.txt,1035688,725677.0,5.512094e-06
10K/103595-10-K-20191010.txt,103595,70425.0,0.0
10K/1035976-10-K-20190308.txt,1035976,161994.0,2.4692272e-05
10K/1035983-10-K-20190221.txt,1035983,108900.0,9.182737e-06
10K/1036044-10-K-20190315.txt,1036044,115957.0,2.587166e-05
10K/1036188-10-K-20190416.txt,1036188,121457.0,2.4700099e-05
10K/1036262-10-K-20190326.txt,1036262,80714.0,0.0
10K/103682-10-K-20190228.txt,103682,410500.0,2.4360536e-06
10K/1036848-10-K-20190319.txt,1036848,111902.0,8.936391e-06
10K/1037016-10-K-20190318.txt,1037016,119243.0,3.3544948e-05
10K/1037038-10-K-20190516.txt,1037038,176581.0,2.8315617e-05
10K/103730-10-K-20190215.txt,103730,158807.0,4.407866e-05
10K/1037390-10-K-20190212.txt,1037390,105388.0,0.0
10K/1037540-10-K-20190228.txt,1037540,259952.0,0.0
10K/1037646-10-K-20190208.txt,1037646,121518.0,4.93754e-05
10K/1037676-10-K-20190214.txt,1037676,124632.0,0.0
10K/1037868-10-K-20190221.txt,1037868,134045.0,1.4920362e-05
10K/1037976-10-K-20190226.txt,1037976,264186.0,1.1355636e-05
10K/1038074-10-K-20190130.txt,1038074,110957.0,3.605e-05
10K/1038133-10-K-20190307.txt,1038133,127891.0,0.00072718173
10K/1038277-10-K-20190319.txt,1038277,85959.0,3.490036e-05
10K/1038357-10-K-20190226.txt,1038357,146437.0,4.0973253e-05
10K/1038509-10-K-20190307.txt,1038509,191784.0,2.0856798e-05
10K/103872-10-K-20190109.txt,103872,158619.0,1.260883e-05
10K/1038773-10-K-20190318.txt,1038773,161547.0,0.0
10K/1039065-10-K-20190827.txt,1039065,131606.0,3.039375e-05
10K/1039101-10-K-20190221.txt,1039101,232236.0,0.0
10K/1039280-10-K-20190923.txt,1039280,110647.0,9.037751e-06
10K/1039399-10-K-20190226.txt,1039399,124228.0,1.609943e-05
10K/1039466-10-K-20190107.txt,1039466,44506.0,0.0
10K/1039466-10-K-20191220.txt,1039466,48319.0,0.0
10K/1039684-10-K-20190226.txt,1039684,436017.0,2.2934885e-06
10K/1039828-10-K-20190222.txt,1039828,172066.0,5.8117234e-06
10K/1040130-10-K-20190528.txt,1040130,49478.0,0.0
10K/1040161-10-K-20190313.txt,1040161,98624.0,4.055808e-05
10K/1040470-10-K-20190828.txt,1040470,78558.0,0.0
10K/1040593-10-K-20190301.txt,1040593,215367.0,9.286474e-06
10K/1040719-10-K-20190416.txt,1040719,387774.0,2.3209395e-05
10K/1040765-10-K-20190211.txt,1040765,200788.0,0.0
10K/1040829-10-K-20190226.txt,1040829,147595.0,6.7752975e-05
10K/1040850-10-K-20190503.txt,1040850,77550.0,3.868472e-05
10K/1040896-10-K-20190321.txt,1040896,64678.0,1.5461208e-05
10K/1040971-10-K-20190227.txt,1040971,219548.0,0.0
10K/1041024-10-K-20190318.txt,1041024,102634.0,0.0
10K/1041061-10-K-20190221.txt,1041061,272351.0,5.1404255e-05
10K/1041368-10-K-20190614.txt,1041368,157031.0,0.0
10K/1041514-10-K-20191025.txt,1041514,228115.0,4.383754e-06
10K/1041550-10-K-20190318.txt,1041550,144259.0,6.9319767e-06
10K/1041588-10-K-20190108.txt,1041588,925.0,0.0
10K/1041657-10-K-20190318.txt,1041657,774752.0,0.0
10K/104169-10-K-20190328.txt,104169,447369.0,2.2352913e-06
10K/1041803-10-K-20191029.txt,1041803,148841.0,0.0
10K/1041803-10-K-20191030.txt,1041803,148841.0,0.0
10K/1041859-10-K-20190321.txt,1041859,101036.0,9.897462e-06
10K/1042046-10-K-20190226.txt,1042046,214054.0,0.0
10K/1042074-10-K-20190228.txt,1042074,102526.0,5.8521742e-05
10K/1042187-10-K-20190416.txt,1042187,152336.0,2.6257747e-05
10K/1042418-10-K-20190307.txt,1042418,80286.0,7.473283e-05
10K/1042642-10-K-20190307.txt,1042642,150897.0,1.3254074e-05
10K/1042729-10-K-20190304.txt,1042729,158512.0,6.3086704e-06
10K/1042773-10-K-20190228.txt,1042773,269748.0,1.48286545e-05
10K/1042776-10-K-20190220.txt,1042776,196216.0,5.0964245e-06
10K/1042893-10-K-20190227.txt,1042893,97822.0,1.02226495e-05
10K/1043000-10-K-20190301.txt,1043000,100547.0,0.0
10K/1043121-10-K-20190228.txt,1043121,259952.0,0.0
10K/1043156-10-K-20190426.txt,1043156,47834.0,0.0
10K/1043186-10-K-20190416.txt,1043186,77986.0,0.0
10K/1043219-10-K-20190215.txt,1043219,208618.0,4.7934504e-06
10K/1043222-10-K-20190329.txt,1043222,5699.0,0.0
10K/1043277-10-K-20190225.txt,1043277,140017.0,7.14199e-06
10K/1043337-10-K-20190228.txt,1043337,121346.0,0.0
10K/1043509-10-K-20190221.txt,1043509,215564.0,0.0
10K/1043565-10-K-20190326.txt,1043565,50074.0,1.9970445e-05
10K/1043604-10-K-20190222.txt,1043604,218686.0,5.030043e-05
10K/1043894-10-K-20190401.txt,1043894,45906.0,0.0
10K/1043951-10-K-20190329.txt,1043951,67311.0,4.456924e-05
10K/1043961-10-K-20190416.txt,1043961,171649.0,1.7477527e-05
10K/1044378-10-K-20190329.txt,1044378,124171.0,3.221364e-05
10K/1044777-10-K-20190315.txt,1044777,118119.0,0.0
10K/1045309-10-K-20190228.txt,1045309,201167.0,4.9709943e-06
10K/1045425-10-K-20190326.txt,1045425,331056.0,0.0
10K/1045450-10-K-20190228.txt,1045450,201761.0,9.912718e-06
10K/10456-10-K-20190221.txt,10456,833252.0,3.6003514e-06
10K/1045609-10-K-20190213.txt,1045609,174050.0,5.7454754e-06
10K/1045610-10-K-20190213.txt,1045610,174050.0,5.7454754e-06
10K/1045810-10-K-20190221.txt,1045810,115244.0,2.6031725e-05
10K/1046025-10-K-20190301.txt,1046025,191169.0,0.0
10K/1046050-10-K-20191209.txt,1046050,173797.0,0.0
10K/1046102-10-K-20190228.txt,1046102,140466.0,1.42383215e-05
10K/1046203-10-K-20190308.txt,1046203,129715.0,0.0
10K/1046257-10-K-20190225.txt,1046257,147981.0,3.378812e-05
10K/1046311-10-K-20190226.txt,1046311,155143.0,3.222833e-05
10K/1046327-10-K-20190308.txt,1046327,103812.0,0.0
10K/1046568-10-K-20190220.txt,1046568,141992.0,4.2255902e-05
10K/1046995-10-K-20190328.txt,1046995,78791.0,0.0
10K/1047122-10-K-20190213.txt,1047122,263344.0,0.0
10K/1047127-10-K-20190222.txt,1047127,112299.0,7.123839e-05
10K/1047166-10-K-20190123.txt,1047166,217036.0,2.3037654e-05
10K/1047335-10-K-20190220.txt,1047335,103904.0,2.8872806e-05
10K/1047340-10-K-20190219.txt,1047340,178978.0,0.0
10K/1047862-10-K-20190221.txt,1047862,298551.0,0.0
10K/1047884-10-K-20190228.txt,1047884,140211.0,0.0
10K/1048268-10-K-20191206.txt,1048268,278822.0,3.5865176e-06
10K/1048286-10-K-20190301.txt,1048286,166876.0,2.3969893e-05
10K/1048477-10-K-20190228.txt,1048477,181706.0,4.4027165e-05
10K/1048695-10-K-20191115.txt,1048695,167822.0,0.0
10K/1048789-10-K-20190301.txt,1048789,160218.0,5.6173463e-05
10K/104889-10-K-20190225.txt,104889,210880.0,4.7420335e-06
10K/1048911-10-K-20190716.txt,1048911,1083663.0,4.6139808e-06
10K/104894-10-K-20190219.txt,104894,135230.0,7.394809e-06
10K/1049011-10-K-20191105.txt,1049011,16109.0,0.0
10K/104918-10-K-20190220.txt,104918,266719.0,0.0
10K/1049502-10-K-20190226.txt,1049502,182120.0,5.490885e-06
10K/1049521-10-K-20190815.txt,1049521,176752.0,2.2630578e-05
10K/1049606-10-K-20190227.txt,1049606,48823.0,0.0
10K/1049782-10-K-20190228.txt,1049782,236139.0,0.0
10K/105016-10-K-20190228.txt,105016,95651.0,0.0
10K/1050377-10-K-20190207.txt,1050377,88557.0,0.0
10K/1050441-10-K-20190301.txt,1050441,177385.0,1.6912365e-05
10K/1050446-10-K-20190220.txt,1050446,102096.0,0.0
10K/1050606-10-K-20190313.txt,1050606,183502.0,0.0
10K/1050743-10-K-20190314.txt,1050743,164012.0,1.8291345e-05
10K/1050797-10-K-20190221.txt,1050797,123887.0,1.6143744e-05
10K/1050825-10-K-20190412.txt,1050825,162309.0,0.0
10K/1050915-10-K-20190228.txt,1050915,253115.0,3.9507736e-06
10K/1051251-10-K-20190320.txt,1051251,109375.0,1.8285715e-05
10K/105132-10-K-20191022.txt,105132,142488.0,0.0
10K/1051343-10-K-20190308.txt,1051343,128118.0,0.0
10K/1051470-10-K-20190225.txt,1051470,158638.0,6.30366e-06
10K/1051512-10-K-20190222.txt,1051512,262954.0,0.0
10K/1051514-10-K-20191030.txt,1051514,159801.0,6.2577833e-06
10K/1051627-10-K-20190311.txt,1051627,124622.0,0.00022467943
10K/1052054-10-K-20190404.txt,1052054,98923.0,2.0217745e-05
10K/1052100-10-K-20190222.txt,1052100,121647.0,0.0
10K/1052354-10-K-20190329.txt,1052354,65965.0,0.0
10K/1052595-10-K-20190308.txt,1052595,271390.0,1.4738936e-05
10K/1052752-10-K-20190227.txt,1052752,177771.0,8.437822e-05
10K/1053059-10-K-20190221.txt,1053059,231200.0,0.0
10K/105319-10-K-20190226.txt,105319,135122.0,7.4007194e-06
10K/1053352-10-K-20190314.txt,1053352,183082.0,1.63861e-05
10K/1053369-10-K-20190621.txt,1053369,144708.0,5.5283745e-05
10K/1053507-10-K-20190227.txt,1053507,202591.0,0.0
10K/1053584-10-K-20190214.txt,1053584,129035.0,7.749835e-06
10K/1053691-10-K-20190319.txt,1053691,92850.0,2.1540118e-05
10K/1053706-10-K-20190228.txt,1053706,309066.0,0.0
10K/1054102-10-K-20190321.txt,1054102,108463.0,4.609867e-05
10K/105418-10-K-20190314.txt,105418,68577.0,0.0
10K/1054274-10-K-20190222.txt,1054274,94572.0,1.0573955e-05
10K/1054721-10-K-20190304.txt,1054721,339970.0,0.0
10K/1054905-10-K-20190220.txt,1054905,105549.0,0.0
10K/1055160-10-K-20190221.txt,1055160,183215.0,5.4580682e-06
10K/1055454-10-K-20190314.txt,1055454,111820.0,0.0
10K/1055726-10-K-20190312.txt,1055726,136464.0,0.00412563
10K/1056087-10-K-20190308.txt,1056087,103999.0,0.0
10K/1056285-10-K-20190329.txt,1056285,74861.0,0.00024044563
10K/1056288-10-K-20190222.txt,1056288,125736.0,2.3859515e-05
10K/105634-10-K-20190221.txt,105634,145908.0,0.0
10K/1056358-10-K-20190311.txt,1056358,107809.0,2.782699e-05
10K/1056386-10-K-20190318.txt,1056386,132237.0,3.024872e-05
10K/1056696-10-K-20190208.txt,1056696,113317.0,1.7649603e-05
10K/1056757-10-K-20190529.txt,1056757,37958.0,2.6344907e-05
10K/1056903-10-K-20190225.txt,1056903,161883.0,6.795031e-05
10K/1056943-10-K-20190315.txt,1056943,162665.0,1.2295208e-05
10K/1057060-10-K-20191203.txt,1057060,131157.0,0.0
10K/1057083-10-K-20190318.txt,1057083,539467.0,7.414726e-06
10K/1057352-10-K-20190228.txt,1057352,120874.0,1.6546155e-05
